video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,review_reason,suggested_issue
TGY3iP4X34c,training,127,1,84,108,add pinto beans water and salt to a pot and boil,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
TGY3iP4X34c,training,127,2,126,150,blend cilantro onion tomato and jalapeno,Mix,margin_below_0.01,top label is barely separated from second label
TGY3iP4X34c,training,127,11,284,301,add beans enchiladas sauce onion and cheese to the center of the tortilla,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
TGY3iP4X34c,training,127,12,302,313,roll up the burrito,Idle,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation
TGY3iP4X34c,training,127,14,331,341,roll up the burrito,Idle,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation
ZvIXsbEUCa0,training,222,4,132,142,add diced tomatoes to the pot,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
ZvIXsbEUCa0,training,222,7,177,184,add the mussels to the pot,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
ZvIXsbEUCa0,training,222,11,341,343,add some butter to the mussels,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
ysRLGUndzgg,validation,325,0,120,148,add carrots onions bell peppers and cabbage to the pot and stir,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
ysRLGUndzgg,validation,325,7,489,506,ladle soup into the bowl and top with green onion,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
i2bQ88Ci5p4,training,109,1,32,38,soak the chicken in the brine mixture,Season,multiple_action_groups,strong action groups detected: Prep|Mix
i2bQ88Ci5p4,training,109,5,85,99,coat the chicken in flour and then the flour mixture,Mix,margin_below_0.01,top label is barely separated from second label
ueGKsfUW-PM,training,229,6,310,370,make falafel patties with the mixture,Mix,margin_below_0.01,top label is barely separated from second label
u95xkc4DfAs,validation,304,5,108,132,add the chopped vegetables,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
u95xkc4DfAs,validation,304,6,136,144,add the boiled udon noodles,Plate,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
G-vY8T7pSTM,training,307,2,69,71,arrange crab in a line,Cut,top1_below_0.35,top similarity score is too low
G-vY8T7pSTM,training,307,3,78,94,add cucumber and avocado,Prep,top1_below_0.35;generic_context_verb_very_low_margin,top similarity score is too low; generic add/place/put/pour-style wording with very low margin
cwsDQ7M5OTI,training,225,0,22,30,saute chopped celery carrots and onion,Cut,multiple_action_groups;multi_action_connector,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence
cwsDQ7M5OTI,training,225,8,206,223,add one cup of elbow macaroni,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
J6j0B9hK2Sk,training,112,6,113,122,add in minced garlic and the prepared shrimp and crab,Cut,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Prep|Cut; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
XpZZ08wz_4A,training,228,6,134,148,peel the charred skin of the peppers and roughly chop them,Prep,multiple_action_groups;multi_action_connector,strong action groups detected: Prep|Cut|Season; connector suggests a multi-step sentence
oR2QDpoatcQ,validation,202,3,187,205,add in the kidney beans and butter,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
oR2QDpoatcQ,validation,202,5,230,234,stir and cook it to simmer,Mix,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence
7h70U1m5hFg,training,127,4,101,119,top tortillas with the beans some cheese tomatoes lettuce green onions and some sour cream,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
7h70U1m5hFg,training,127,5,124,129,roll the burrito up,Idle,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation
FfyOV00sXEY,training,122,9,297,320,add some mixed herbs to the soup and wait for 2 minutes,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Idle; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
BPgpTaUH6t0,training,215,5,150,181,remove from pan and place into toasted bread,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
Dp_khENsaUQ,training,410,6,37,50,flour again and begin to roll out,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
hSsNOSjkWww,training,203,1,55,119,add an egg parsley and minced garlic and mix it,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
nfVXBQwOCMc,validation,204,4,237,254,add the vodka to the pot,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
NHFmZV7XNzc,training,229,3,72,83,add chopped onion parsley and chopped garlic cloves to a food processor and blend it until smooth,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
NHFmZV7XNzc,training,229,10,187,192,spread the cucumber sauce on the falafel,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
TOle-ziRKN4,training,422,1,169,174,place the filling on the center of the wrapper,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
-yfTO7V2d_E,training,122,2,146,154,pour in stock,Idle,top1_below_0.35;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
-yfTO7V2d_E,training,122,5,249,257,add basil leaves to the soup,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
-yfTO7V2d_E,training,122,8,480,508,add parmesan butter and milk to the soup,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
RBsbedWWmUI,training,323,2,87,98,add hoisin sauce to the pork and mix,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
OKyOqfAeARQ,training,409,4,93,115,add green peppers and mixed vegetables to the pan,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
