video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,label_quality,recommended_sample_weight
Krmi9Is522c,training,421,1,156,205,add oil cumin seeds ginger garlic green chilies turmeric powder green peas and water,Season,good,1.0
Krmi9Is522c,training,421,2,207,219,cook with the lid and add salt,Season,weak,0.5
Krmi9Is522c,training,421,3,236,258,add the mashed potatoes and garam masala and mix,Mix,good,1.0
Krmi9Is522c,training,421,4,269,282,add in the dry mango powder and chopped coriander leaves,Season,weak,0.5
Krmi9Is522c,training,421,5,331,360,roll and cut the dough,Cut,weak,0.5
Krmi9Is522c,training,421,7,499,539,heat oil in a pan and deep fry the samosas,Cook-Heat,good,1.0
Ky0zf0v2F5A,validation,422,0,75,76,heat a pot of chicken broth to a boil,Cook-Heat,good,1.0
Ky0zf0v2F5A,validation,422,1,76,85,add  soy sauce and sesame oil,Season,weak,0.5
Ky0zf0v2F5A,validation,422,2,85,98,add the chopped green onions chopped baby bok choy and white onion,Cut,good,1.0
Ky0zf0v2F5A,validation,422,3,105,110,add diced cooked chicken to the pot,Cook-Heat,good,1.0
Ky0zf0v2F5A,validation,422,4,114,119,add cooked wonton noodles,Plate,weak,0.5
Ky0zf0v2F5A,validation,422,5,208,211,heat some oil in a pan,Cook-Heat,good,1.0
Ky0zf0v2F5A,validation,422,6,214,220,add in green onion baby bok choy and minced garlic,Cut,weak,0.5
Ky0zf0v2F5A,validation,422,7,247,261,add in the cooked wonton noodles and mixed sauce,Mix,good,1.0
L-BrQdgDu-M,training,226,0,119,122,add diced tomatoes into the bowl,Mix,weak,0.5
L-BrQdgDu-M,training,226,1,123,146,add chopped radish diced green onions and cucumber,Cut,good,1.0
L-BrQdgDu-M,training,226,2,149,167,add mint leaves and parsley,Season,good,1.0
L-BrQdgDu-M,training,226,3,170,218,add vinegar and bread and toss,Mix,good,1.0
L-BrQdgDu-M,training,226,4,218,246,add sumac and mix the salad,Mix,good,1.0
L-NOPLU4JOQ,training,419,0,73,110,add flour into mixing bowl with salt baking powder yeast sugar,Mix,good,1.0
L-NOPLU4JOQ,training,419,1,117,133,add yogurt to mixing bowl,Mix,good,1.0
L-NOPLU4JOQ,training,419,2,135,153,add warm milk and knead dough,Mix,good,1.0
L-NOPLU4JOQ,training,419,4,200,213,knead the dough,Mix,good,1.0
L-NOPLU4JOQ,training,419,5,214,227,break dough into equal size balls,Cut,weak,0.5
L-NOPLU4JOQ,training,419,7,277,294,add garlic and coriander leaves to dough,Season,good,1.0
L-NOPLU4JOQ,training,419,8,295,320,place the dough on the skillet and fry,Cook-Heat,good,1.0
L-NOPLU4JOQ,training,419,9,311,352,remove from skillet and place in oven,Bake,good,1.0
L3x9HDsfpBY,training,126,0,30,37,salt and crush garlic,Season,weak,0.5
L3x9HDsfpBY,training,126,1,40,45,add the crushed garlic to a steak in a bowl,Cut,good,1.0
L3x9HDsfpBY,training,126,2,48,53,squeeze some lime juice in the bowl,Mix,weak,0.5
L3x9HDsfpBY,training,126,3,57,63,add some ground pepper and olive,Season,good,1.0
L3x9HDsfpBY,training,126,4,67,77,coat the steak well with the seasoning,Season,good,1.0
L3x9HDsfpBY,training,126,5,125,153,crush some roasted tomatoes and garlic in a bowl,Cut,good,1.0
L3x9HDsfpBY,training,126,6,164,209,add some chopped coriander and onion and mix them well,Season,weak,0.5
L3x9HDsfpBY,training,126,9,252,266,cook the green onions on another pan,Cook-Heat,good,1.0
L3x9HDsfpBY,training,126,10,270,297,take out the steak and heat tortillas with the green onions ',Cook-Heat,good,1.0
L3x9HDsfpBY,training,126,11,316,334,chop the steak into small pieces and put into the tortillas,Cut,good,1.0
L4tdvpago7s,training,318,0,42,56,soak the ribs in water,Prep,good,1.0
L4tdvpago7s,training,318,2,90,97,cut the onion and garlic,Cut,good,1.0
L4tdvpago7s,training,318,3,108,127,crush the chopped ingredients in a food processor,Cut,good,1.0
L4tdvpago7s,training,318,4,163,192,mix the puree with soy sauce sugar honey and sesame oil,Mix,good,1.0
L4tdvpago7s,training,318,5,192,199,add pepper and water to the sauce,Season,good,1.0
L4tdvpago7s,training,318,6,239,253,place the meat in a pan,Cook-Heat,good,1.0
L4tdvpago7s,training,318,7,253,260,pour the marinade over the ribs,Idle,good,1.0
L5IxNIODQkc,training,117,0,51,86,heat poached eggs in a pot,Cook-Heat,good,1.0
L5IxNIODQkc,training,117,1,87,104,remove eggs from the pot and dry them,Prep,good,1.0
L5IxNIODQkc,training,117,3,123,132,place the eggs on top of the salmon,Prep,weak,0.5
L5IxNIODQkc,training,117,4,134,151,pour hollandaise sauce over the eggs,Mix,weak,0.5
L8ZRBTdq3mE,training,226,0,148,158,add crushed garlic to bowl,Cut,weak,0.5
L8ZRBTdq3mE,training,226,2,216,252,add all vegetables and mix,Mix,weak,0.5
L8ZRBTdq3mE,training,226,3,253,262,add salt and sumac,Season,good,1.0
L8ZRBTdq3mE,training,226,4,266,306,toss the salad,Mix,good,1.0
L8ZRBTdq3mE,training,226,5,307,325,add pita bread and mix in,Mix,good,1.0
LA6DXaQ5vGQ,training,416,0,63,75,add the butter oil the ginger garlic paste and cumin to the pan,Cook-Heat,weak,0.5
LA6DXaQ5vGQ,training,416,1,82,91,add in the tomato and salt,Season,good,1.0
LA6DXaQ5vGQ,training,416,2,100,103,add in the coriander-cumin powder red chili powder,Season,good,1.0
LA6DXaQ5vGQ,training,416,3,113,122,add the cooked dal and fresh water in the pan,Cook-Heat,good,1.0
LC99xiKXLuI,training,410,0,31,66,mix the flour and salt,Mix,good,1.0
LC99xiKXLuI,training,410,1,67,309,adding water and mix and knead into a dough,Mix,good,1.0
LC99xiKXLuI,training,410,2,324,437,add a stick of butter to the dough and knead,Mix,good,1.0
LDig6UT8uWw,training,311,0,2,7,place the salmon,Plate,weak,0.5
LDig6UT8uWw,training,311,1,7,17,cut the fish in half,Cut,good,1.0
LDig6UT8uWw,training,311,2,35,40,cut the meat out of the fish body,Cut,good,1.0
LDig6UT8uWw,training,311,3,53,92,cut the meat into small slices and shape them to a flower,Cut,good,1.0
LDig6UT8uWw,training,311,4,98,105,serve the meat with soy sauce and wasabi,Season,weak,0.5
LEqqsROtG-I,training,319,0,12,17,cut carrot and cucumber to slices,Cut,good,1.0
LEqqsROtG-I,training,319,1,17,20,cook the carrot on a pan with sesame oil,Cook-Heat,good,1.0
LEqqsROtG-I,training,319,2,21,24,boil some spinach and yellow sprouts,Prep,good,1.0
LEqqsROtG-I,training,319,3,25,29,add salt minced garlic and sesame oil to the boiled spinach and mix them,Season,weak,0.5
LEqqsROtG-I,training,319,5,43,55,mix the beef with some soy sauce pepper sesame oil and minced garlic,Season,good,1.0
LEqqsROtG-I,training,319,6,57,77,add sugar to the beef and fry it on a grill,Cook-Heat,good,1.0
LEqqsROtG-I,training,319,7,81,83,pour some sesame oil at the bottom of a pot,Cook-Heat,good,1.0
LEqqsROtG-I,training,319,8,85,90,add some steamed rice to the pot,Cook-Heat,good,1.0
LEqqsROtG-I,training,319,9,92,122,dump in the beef all the prepared vegetables and chili paste,Prep,weak,0.5
LH5lTHLMvXA,training,228,0,35,128,add garlic tahini salt ground cumin pepper and lemon juice,Season,good,1.0
LH5lTHLMvXA,training,228,1,142,144,add water,Prep,weak,0.5
LH5lTHLMvXA,training,228,2,147,170,blend the hummus,Mix,good,1.0
LH5lTHLMvXA,training,228,3,213,217,put some paprika on it,Season,weak,0.5
LMoGwLqPM64,training,324,0,41,47,place kabocha in a bowl and cover with plastic wrap,Mix,weak,0.5
LMoGwLqPM64,training,324,1,53,58,cut the kabocha into bite-size pieces,Cut,good,1.0
LMoGwLqPM64,training,324,2,58,67,slice some onion and mushrooms,Cut,good,1.0
LMoGwLqPM64,training,324,3,71,87,put the water dashi powder sliced onion shimeji mushrooms and kabocha in a pot,Prep,weak,0.5
LMoGwLqPM64,training,324,6,122,126,drain the noodles in a strainer and rinse the noodles under running water,Prep,good,1.0
LMoGwLqPM64,training,324,7,134,139,dilute the miso in a ladle and dissolve into the soup,Cut,weak,0.5
LQDP3xm8aRk,validation,208,2,82,122,add a little oil to a pan and add sausages on low heat,Cook-Heat,good,1.0
LQDP3xm8aRk,validation,208,3,123,145,add a little black pepper,Season,good,1.0
LQDP3xm8aRk,validation,208,4,146,150,add a sliced onion to the sausage pan,Cut,weak,0.5
LQDP3xm8aRk,validation,208,5,166,173,add dry italian herbs,Season,good,1.0
LQDP3xm8aRk,validation,208,6,176,190,shake the pan,Cook-Heat,weak,0.5
LQDP3xm8aRk,validation,208,7,193,204,remove sausages from pan,Cut,weak,0.5
LQDP3xm8aRk,validation,208,9,231,248,add splash of worchestire sauce and beef stock,Cook-Heat,weak,0.5
LQDP3xm8aRk,validation,208,10,295,322,add smoked bbq sauce and add sausages,Cook-Heat,weak,0.5
LQDP3xm8aRk,validation,208,11,335,366,add salt butter and nutmeg to the potatoes,Season,good,1.0
LQDP3xm8aRk,validation,208,13,429,455,take out mint from peas and add butter and salt then mash,Season,good,1.0
LQDP3xm8aRk,validation,208,14,456,480,add potatoes sausage onions and peas to plate,Plate,weak,0.5
LRjJqoeprqg,training,213,0,103,135,brush the slices of bread with melted butter on both sides before toasting in the oven,Bake,good,1.0
LRjJqoeprqg,training,213,1,151,217,add flour and then milk to a saucepan with melted butter and stir until the flour dissolves,Mix,good,1.0
LRjJqoeprqg,training,213,2,220,257,add cheese salt pepper and a touch of nutmeg to the sauce and stir,Season,weak,0.5
LRjJqoeprqg,training,213,4,300,346,add a layer of swiss cheese ham and another slice of cheese and then top with a bread slice,Cut,good,1.0
LRjJqoeprqg,training,213,6,395,423,cook in the broiler for a few minutes,Cook-Heat,good,1.0
LSOdpif-DCc,training,419,0,30,63,mix water yogurt and honey,Mix,good,1.0
LSOdpif-DCc,training,419,1,73,123,add salt yeast and olive oil and mix,Season,good,1.0
LSOdpif-DCc,training,419,2,124,211,mix in flour until a dough is formed,Mix,good,1.0
LSOdpif-DCc,training,419,3,242,272,knead the dough and cover it,Mix,good,1.0
LSOdpif-DCc,training,419,4,339,394,split the  dough into smaller parts,Cut,weak,0.5
LSOdpif-DCc,training,419,5,417,454,stretch the dough out with hands,Mix,good,1.0
LSOdpif-DCc,training,419,6,510,566,place the bread on a skillet,Cook-Heat,weak,0.5
LSOdpif-DCc,training,419,7,586,611,add curry cayenne and garlic to butter,Cook-Heat,weak,0.5
LSOdpif-DCc,training,419,8,619,633,flip the bread over on the skillet,Cook-Heat,good,1.0
LSOdpif-DCc,training,419,9,670,692,add the seasoned butter and parsley to the bread,Season,good,1.0
LV943DshjOc,training,122,0,79,93,heat tomato paste in a sauce pan with lid on,Cook-Heat,good,1.0
LV943DshjOc,training,122,1,105,130,mix cornflour water in a bowl,Mix,good,1.0
LV943DshjOc,training,122,2,133,140,turn off the heat on tomato paste,Cook-Heat,good,1.0
LV943DshjOc,training,122,3,149,155,heat some butter in a pan,Cook-Heat,good,1.0
LV943DshjOc,training,122,4,163,195,add diced carrots and broccoli stir and cook with lid on,Cook-Heat,good,1.0
LV943DshjOc,training,122,5,204,229,drain the tomato paste and pour the juice back,Prep,weak,0.5
LV943DshjOc,training,122,6,231,245,put the cooked vegetables in the juice and add some water,Prep,good,1.0
LV943DshjOc,training,122,7,261,274,pour the flour mixture in,Mix,good,1.0
LV943DshjOc,training,122,8,278,287,add salt and black pepper and stir,Season,good,1.0
LV943DshjOc,training,122,9,312,340,pour the soup out and garnish with some coriander and cream,Prep,weak,0.5
LVHGaXH_7nc,training,111,0,66,78,add chopped apples to a bowl,Mix,good,1.0
LVHGaXH_7nc,training,111,1,107,146,add chopped celery and walnuts to the bowl and stir,Mix,good,1.0
LVHGaXH_7nc,training,111,2,156,205,add mayonnaise and lemon juice to a bowl,Mix,good,1.0
LVHGaXH_7nc,training,111,4,285,310,whip the cream,Mix,weak,0.5
LVHGaXH_7nc,training,111,5,341,480,mix whipped cream with the dressing and then mix with the waldorf salad,Mix,good,1.0
LWuuCndtJr0,validation,108,0,26,61,mix flour sugar baking powder and salt together in a bowl,Mix,good,1.0
LWuuCndtJr0,validation,108,1,63,101,pour milk egg and oil in to the center and mix until smooth,Mix,good,1.0
LWuuCndtJr0,validation,108,2,103,115,pour the batter onto a greased pan,Cook-Heat,good,1.0
LWuuCndtJr0,validation,108,3,116,128,when the edges are brown and bubbles form flip the pancake,Cook-Heat,good,1.0
LYj5-CdRIz0,validation,302,0,69,74,heat some oil in a pan,Cook-Heat,good,1.0
LYj5-CdRIz0,validation,302,1,75,85,add onions ginger and garlic,Season,good,1.0
LYj5-CdRIz0,validation,302,3,105,110,cover and cook,Cook-Heat,good,1.0
LYj5-CdRIz0,validation,302,4,120,139,add sugar salt pepper soy sauce and oyster sauce and then add noodles,Season,weak,0.5
LYj5-CdRIz0,validation,302,5,140,143,heat oil in a pan,Cook-Heat,good,1.0
LYj5-CdRIz0,validation,302,6,145,150,mix corn flour and water to make paste,Mix,good,1.0
LYj5-CdRIz0,validation,302,8,173,189,roll it up brush some paste on edge and close it to a roll,Mix,weak,0.5
LYj5-CdRIz0,validation,302,9,193,207,deep fry the rolls in oil,Cook-Heat,good,1.0
L_g38nzrJDA,training,226,0,43,92,finely chop romaine lettuce and place in a bowl,Mix,good,1.0
L_g38nzrJDA,training,226,1,97,139,cut orange red and green bell peppers into small cubes and add to the bowl,Cut,good,1.0
L_g38nzrJDA,training,226,2,150,169,finely chop a cucumber and add to the bowl,Mix,good,1.0
L_g38nzrJDA,training,226,3,171,219,add red cabbage chopped radish chopped tomato shredded carrot diced green and red onion and chopped parsley to the bowl,Cut,weak,0.5
L_g38nzrJDA,training,226,4,228,255,add dried mint and sumac to the bowl,Mix,good,1.0
L_g38nzrJDA,training,226,5,270,286,add olive oil to a bowl of lemon juice and garlic,Season,weak,0.5
L_g38nzrJDA,training,226,6,292,296,add the dressing to the salad,Mix,good,1.0
L_g38nzrJDA,training,226,7,315,349,break some fried pita bread and add to the salad,Mix,good,1.0
L_g38nzrJDA,training,226,8,350,370,mix the salad together by hand,Mix,good,1.0
L_g38nzrJDA,training,226,9,382,388,place the salad on a plate,Plate,good,1.0
LaouC0RQoDg,training,303,0,142,171,cut tofu into cubes,Cut,good,1.0
LaouC0RQoDg,training,303,1,172,190,cut green onion and place on plate,Plate,good,1.0
LaouC0RQoDg,training,303,2,192,208,chop onion and dice,Cut,good,1.0
LaouC0RQoDg,training,303,3,226,253,cut chicken into small pieces then chop finely,Cut,good,1.0
LaouC0RQoDg,training,303,4,269,288,marinate with garlic salt and black pepper and mix,Season,good,1.0
LaouC0RQoDg,training,303,5,289,319,add oil onions and chicken to wok,Cook-Heat,good,1.0
LaouC0RQoDg,training,303,6,320,327,set cooked chicken aside on a plate,Plate,good,1.0
LaouC0RQoDg,training,303,7,328,376,add oil and tofu to wok with sauce packet,Cook-Heat,good,1.0
LaouC0RQoDg,training,303,8,377,397,add chicken to tofu,Cook-Heat,good,1.0
LaouC0RQoDg,training,303,9,398,406,add green onions and mix,Mix,good,1.0
LeCwqp8Bic8,validation,418,0,53,92,add onions tomatoes and water to a pressure cooker and cook,Cook-Heat,good,1.0
LeCwqp8Bic8,validation,418,1,108,113,add the onion and tomato to a blender and blend,Mix,good,1.0
LeCwqp8Bic8,validation,418,2,130,175,add oil cumin seeds ginger garlic paste garam masala coriander powder chili powder and turmeric powder to a pan,Season,good,1.0
LeCwqp8Bic8,validation,418,3,176,183,add the tomato and onion paste to the pan,Cook-Heat,good,1.0
LeCwqp8Bic8,validation,418,4,198,208,add the cooked chickpeas to the pan,Cook-Heat,good,1.0
LeCwqp8Bic8,validation,418,5,220,229,add dried fenugreek leaves to the pan,Cook-Heat,weak,0.5
LeCwqp8Bic8,validation,418,6,260,270,add sweetened condensed milk to the pan,Cook-Heat,weak,0.5
LeCwqp8Bic8,validation,418,7,290,302,garnish with coriander leaves and lime juice,Season,weak,0.5
LfSYF1N5i_Q,validation,122,0,44,63,heat some oil in a pan and cook diced onion and garlic in it,Cook-Heat,good,1.0
LfSYF1N5i_Q,validation,122,1,63,93,add chopped carrot and celery,Cut,good,1.0
LfSYF1N5i_Q,validation,122,3,143,194,season with fresh basil salt pepper and balsamic vinegar,Season,good,1.0
LfSYF1N5i_Q,validation,122,4,198,216,blend everything in a food processor,Mix,good,1.0
LhrmwGxTLAE,training,218,0,64,77,finely chop an onion,Cut,good,1.0
LhrmwGxTLAE,training,218,1,84,100,add chopped onion to pan with hot oil and mix,Cook-Heat,weak,0.5
LhrmwGxTLAE,training,218,2,102,177,combine pumpkin ricotta pumpkin spice onion salt pepper and bread crumbs in mixing bowl,Mix,good,1.0
LhrmwGxTLAE,training,218,3,180,210,add flour salt to food processor and pulse,Season,weak,0.5
LhrmwGxTLAE,training,218,4,214,233,slowly add water to flour mixture and mix,Mix,good,1.0
LhrmwGxTLAE,training,218,5,241,243,boil water with salt in a large pot,Season,good,1.0
LhrmwGxTLAE,training,218,6,244,282,knead dough with hands and roll with rolling pin,Mix,weak,0.5
LhrmwGxTLAE,training,218,7,286,289,lightly dust a plate with flour,Mix,weak,0.5
LhrmwGxTLAE,training,218,9,316,329,form a ball using leftover dough,Mix,good,1.0
LhrmwGxTLAE,training,218,10,330,452,pick up circles of dough and fill with stuffing,Mix,weak,0.5
LhrmwGxTLAE,training,218,11,453,469,add pierogis to boiling water and gently stir,Mix,good,1.0
LhrmwGxTLAE,training,218,12,481,489,remove pierogis from water and place on a plate,Plate,good,1.0
LjfTvZ-cmzs,validation,210,0,45,55,peel and grate potatoes into a bowl,Prep,weak,0.5
LjfTvZ-cmzs,validation,210,1,63,71,squeeze the potatoes,Prep,good,1.0
LjfTvZ-cmzs,validation,210,2,75,90,add the potatoes to the bowl and grate cooked potatoes into it and mix together,Mix,good,1.0
LjfTvZ-cmzs,validation,210,3,94,161,add flour salt pepper and oil,Season,good,1.0
LjfTvZ-cmzs,validation,210,4,163,176,heat oil and butter in a pan and cook bacon in another pan,Cook-Heat,good,1.0
LjfTvZ-cmzs,validation,210,5,187,217,roll a ball of potato mixture put it on the greased pan  press it and fry,Cook-Heat,good,1.0
LjfTvZ-cmzs,validation,210,6,219,227,crack and fry the eggs,Cook-Heat,weak,0.5
LjfTvZ-cmzs,validation,210,7,228,233,cook the boxty with the bacon,Cook-Heat,good,1.0
Lky6MPtNJto,training,119,0,80,90,chop some mushroom into slices,Cut,good,1.0
Lky6MPtNJto,training,119,1,92,105,heat some butter in a pan and add the mushroom and cook until brown,Cook-Heat,good,1.0
Lky6MPtNJto,training,119,2,117,123,add some roasted spice and saute,Season,weak,0.5
Lky6MPtNJto,training,119,3,124,142,add some flour and mix,Mix,good,1.0
Lky6MPtNJto,training,119,5,168,172,add some salt and ground black pepper,Season,good,1.0
Lky6MPtNJto,training,119,6,180,190,add heavy cream and keep whisking,Mix,good,1.0
Lky6MPtNJto,training,119,7,195,220,put the prepared meat loaf into the sauce and coat it well,Cook-Heat,weak,0.5
Lky6MPtNJto,training,119,8,220,235,bake in an oven,Bake,good,1.0
LlzW9bBIPoA,training,223,0,15,31,coat the beef in flour,Season,weak,0.5
LlzW9bBIPoA,training,223,1,43,55,sear the beef in a pot,Cook-Heat,weak,0.5
LlzW9bBIPoA,training,223,2,57,76,add bacon onions garlic and peppercorns,Season,good,1.0
LlzW9bBIPoA,training,223,3,78,81,add rosemary thyme and a bay leaf,Season,good,1.0
LlzW9bBIPoA,training,223,4,83,98,add the meat red wine and water to the pot,Cook-Heat,weak,0.5
LlzW9bBIPoA,training,223,5,100,118,add salt sugar tomato paste and parsley,Season,good,1.0
LlzW9bBIPoA,training,223,6,122,127,place the stew in the oven,Bake,good,1.0
LlzW9bBIPoA,training,223,7,130,134,cut the baguette into small pieces,Cut,good,1.0
